X,Y,FID,INDEX_NO,REGION_NO,PORT_NAME,COUNTRY,LATITUDE,LONGITUDE,LAT_DEG,LAT_MIN,LAT_HEMI,LONG_DEG,LONG_MIN,LONG_HEMI,PUB,CHART,HARBORSIZE,HARBORTYPE,SHELTER,ENTRY_TIDE,ENTRYSWELL,ENTRY_ICE,ENTRYOTHER,OVERHD_LIM,CHAN_DEPTH,ANCH_DEPTH,CARGODEPTH,OIL_DEPTH,TIDE_RANGE,MAX_VESSEL,HOLDGROUND,TURN_BASIN,PORTOFENTR,US_REP,ETAMESSAGE,PILOT_REQD,PILOTAVAIL,LOC_ASSIST,PILOTADVSD,TUGSALVAGE,TUG_ASSIST,PRATIQUE,SSCC_CERT,QUAR_OTHER,COMM_PHONE,COMM_FAX,COMM_RADIO,COMM_VHF,COMM_AIR,COMM_RAIL,CARGOWHARF,CARGO_ANCH,CARGMDMOOR,CARBCHMOOR,CARICEMOOR,MED_FACIL,GARBAGE,DEGAUSS,DRTYBALLST,CRANEFIXED,CRANEMOBIL,CRANEFLOAT,LIFT_100_,LIFT50_100,LIFT_25_49,LIFT_0_24,LONGSHORE,ELECTRICAL,SERV_STEAM,NAV_EQUIP,ELECREPAIR,PROVISIONS,WATER,FUEL_OIL,DIESEL,DECKSUPPLY,ENG_SUPPLY,REPAIRCODE,DRYDOCK,RAILWAY
-75.1333333329999,39.95,2613,8130,6585,CAMDEN,US,39.95,-75.133333,39,57,N,75,8,W,CP03,12313,M,RN,E,N,N,N,Y,Y,J,J,J,J,6,L, , ,Y,N,Y,Y, ,0, , ,Y,Y,0, ,Y,Y,Y,Y,Y,Y,Y, ,0,0,0,Y,Y,0,N,Y,Y,Y,0,Y,0,0,Y,Y,0,0,0,Y,Y,Y,Y,Y,Y,A,M,L
-74.8666666669999,40.083333333,2614,8140,6585,BURLINGTON,US,40.083333,-74.866667,40,5,N,74,52,W,CP03,12314,V,RN,E,N,N,Y,Y,Y,P,M,P,O,6,M, ,Y,Y,N,Y,Y, ,0, , ,Y,Y,0, ,Y, , , ,Y,Y,Y, ,0,0,0,Y, ,0,N,Y, , ,0, ,0,0, , ,0,0,0,Y, , , , , ,C, , 
-74.85,40.1000000000001,2615,8150,6585,BRISTOL,US,40.1,-74.85,40,6,N,74,51,W,CP03,12314,V,RN,E,N,N,Y,Y,Y,M,M,J,J,6,M, , ,Y,N,N,Y, ,0, , ,Y,Y,0, ,Y, , , ,Y,Y,Y, ,0,0,0,Y, ,0,N, , , ,0, ,0,0, , ,0,0,0, , , , , , , , ,S
-74.766666667,40.2,2616,8160,6585,TRENTON,US,40.2,-74.766667,40,12,N,74,46,W,CP03,12314,V,RN,E,Y,N,Y,Y,Y,N,M,M,O,7,M, , ,Y,N,N,Y, ,0, , , ,Y,0, ,Y, , , ,Y,Y,Y, ,0,0,0,Y, ,0,N,Y, , ,0, ,0,0,Y,Y,0,0,0,Y,Y,Y,Y,Y,Y,C, , 
-75.083333333,38.333333333,2617,8170,6585,OCEAN CITY,US,38.333333,-75.083333,38,20,N,75,5,W,CP03,12211,V,CN,E,Y,N,Y,Y,Y,P,P,P, ,3,M, , ,Y,N,N, , ,0, , , ,Y,0, ,Y, , , ,Y,Y,Y, ,0,0,0,Y, ,0,N, , , ,0, ,0,0, , ,0,0,0,Y,Y, ,Y,Y,Y,B, ,S
-76.016666667,37.266666666,2618,8180,6585,CAPE CHARLES,US,37.266667,-76.016667,37,16,N,76,1,W,CP03,12224,V,CN,E,N,N,N,Y,N,N,O,O, ,2,M, ,Y,Y,N,N,Y, ,0, , , ,Y,0, ,Y, , , , ,Y,Y, ,0,0,0,Y, ,0,N, , , ,0, ,0,0, , ,0,0,0,Y,Y,Y,Y, , , , , 
-75.6,38.3666666670001,2619,8190,6585,SALISBURY,US,38.366667,-75.6,38,22,N,75,36,W,CP03,12261,V,RN,E,N,N,Y,Y,Y,P,P,P, ,3,M, , ,Y,N,N,Y, ,0, , , ,Y,0, ,Y, , , , ,Y,Y, ,0,0,0,Y, ,0,N, , , ,0, ,0,0, , ,0,0,0,Y,Y,Y,Y, , ,A, ,L
-62.983333333,17.4833333330001,2620,11390,11385,ORANJESTAD,BQ,17.483333,-62.983333,17,29,N,62,59,W,147,25607,S,OR,F,N,Y,N,Y,N,L,E,O,D,1,L,Y,Y, ,N,Y,Y,Y,0,Y, ,Y,Y,0, ,Y,Y,Y,Y,Y, ,Y,Y,0,0,0,Y, ,0,Y,Y, , ,0,Y,0,0, , ,0,0,0,Y,N,Y,Y, , ,C, , 
-62.716666667,17.3000000000001,2621,11400,11392,BASSETERRE,KN,17.3,-62.716667,17,18,N,62,43,W,147,25608,V,OR,F,Y,Y,N,N,N,B,B,L,N,0,L,Y,Y,Y,N,Y,Y,Y,0,Y,N,Y,Y,0,Y,Y, ,Y, ,Y,Y,Y, ,0,0,0,Y,Y,0,Y,Y,Y, ,0,Y,0,0,Y, ,0,0,0, ,Y,Y, ,Y,Y,C, ,S
-61.85,17.1166666670001,2622,11430,11426,ST JOHNS,AG,17.116667,-61.85,17,7,N,61,51,W,147,25575,M,OR,F,N,Y,N,Y,N,K,F,G,H,0,L,Y,Y,Y,Y,Y,Y,Y,0, , ,Y,Y,0, ,Y, ,Y, ,Y, ,Y, ,0,0,0,Y,Y,0,Y,Y,Y, ,0,Y,0,0,Y, ,0,0,0,Y,Y,Y,Y,Y, ,C, , 
-77.4333333339999,20.15,2623,10420,10310,MEDIA LUNA,CU,20.15,-77.433333,20,9,N,77,26,W,147,27206,V,OR,P,Y,Y,N,Y,N,K,M,M, ,1,L,N,Y, ,N, ,Y,Y,0, , ,Y,Y,0,Y, , ,Y, , ,Y, ,Y,0,0,0,Y, ,0,N, , , ,0, ,0,0,Y, ,0,0,0, ,N,N,N, , ,N, ,S
-77.3166666669999,20.216666666,2624,10430,10310,CEIBA HUECA,CU,20.216667,-77.316667,20,13,N,77,19,W,147,27206,V,OR,P,N,N,N,Y,N,K,K,L,N,1,M, ,Y, ,N, ,Y,Y,0, , , ,Y,0,Y, , ,Y, , , ,Y,Y,0,0,0,Y, ,0,N, , , ,0, ,0,0, , ,0,0,0, ,Y,N,N, , ,N, , 
-77.1166666669999,20.35,2625,10460,10310,MANZANILLO,CU,20.35,-77.116667,20,21,N,77,7,W,147,27206,V,OR,P,N,N,N,Y,N,K,L,K,L,1,L,Y,Y, ,N,Y,Y,Y,0, , ,Y,Y,0,Y, , ,Y, ,Y,Y, ,Y,0,0,0,Y, ,0,Y,N,N,N,0, ,0,0,Y, ,0,0,0, ,Y,N,N, ,Y,C, , 
-78.85,21.6166666670001,2626,10500,10310,JUCARO,CU,21.616667,-78.85,21,37,N,78,51,W,147,27202,V,OR,P,N,N,N,N,N,L,K,K, ,1,L,Y,Y,Y,N,Y,Y,Y,0,Y, ,Y,Y,0,Y, , ,Y, ,Y,Y, ,Y,0,0,0,Y, ,0,N, , , ,0, ,0,0,Y, ,0,0,0,Y,N,N,N,N,N,N, , 
-79.55,21.6333333330001,2627,10520,10310,TUNAS DE ZAZA,CU,21.633333,-79.55,21,38,N,79,33,W,147,27186,V,OR,P,N,N,N,Y,N,M,L,L, ,1,M, ,Y, ,N,Y,Y,Y,0, , , ,Y,0,Y, , ,Y, , ,Y, ,Y,0,0,0, , ,0,N, , , ,0, ,0,0,Y, ,0,0,0, ,N,N,N, , ,N, , 
-79.983333333,21.7500000000001,2628,10530,10310,CASILDA,CU,21.75,-79.983333,21,45,N,79,59,W,147,27183,M,CN,F,N,N,N,Y,N,M,J,M,M,1,L, ,Y, ,N,Y,Y,Y,0,Y,N,N,Y,0,Y, , ,Y, , ,Y,Y, ,0,0,0, , ,0,N, , , ,0, ,0,0,Y,Y,0,0,0, ,Y,N,N, , ,N, ,S
-18.083333334,65.6833333330001,2629,310,200,AKUREYRI,IS,65.683333,-18.083333,65,41,N,18,5,W,181, ,V,CN,F,N,N,Y,Y,N,A,A,J, ,2, ,Y, ,N,N,Y,N,Y,0, ,N,Y,Y,0, ,Y,Y, , ,Y, ,Y, ,0,0,0,Y, ,0,N,Y,N,N,0, ,0,0, , ,0,0,0,Y,Y,Y,Y, , ,C,M,S
-13.9999999999999,65.266666667,2630,400,360,SEYDHISFJORDHUR,IS,65.266667,-14,65,16,N,14,0,W,181, ,S,CN,F,N,N,N,N,N,A,J,M, ,2, ,Y,Y,Y,N,N, ,Y,0, ,N,N,Y,0, ,Y,Y,Y,Y,Y, ,Y,Y,0,0,0,Y,Y,0,N,Y,Y, ,0, ,0,0, ,Y,0,0,0,Y,Y,Y,Y, , ,B, ,S
-14.016666667,65.066666667,2631,430,360,ESKIFJORDHUR,IS,65.066667,-14.016667,65,4,N,14,1,W,181, ,V,CN,F,N,N,Y,Y,N,A,A,L, ,2, ,Y,Y,N,N,N, ,Y,0, ,N,N, ,0, ,Y, , , ,Y, ,Y, ,0,0,0,Y, ,0,N, ,Y, ,0, ,0,0, ,Y,0,0,0, ,Y,Y, , , ,C, ,S
-15.233333333,64.2500000000001,2632,480,360,HORNABJORDUR,IS,64.25,-15.233333,64,15,N,15,14,W,181,38630,V,CN,F,N,N,N,Y,N,N,N,N, ,4, ,Y, ,Y,N,Y,Y, ,0, ,N,Y,Y,0, ,Y, , ,Y, , ,Y, ,0,0,0,Y, ,0,Y, ,Y, ,0, ,0,0, , ,0,0,0, , ,Y,Y, , ,C, , 
-45.1999999999999,60.1166666670001,2633,560,545,NANORTALIK HAVN,GL,60.116667,-45.2,60,7,N,45,12,W,181,38580,V,CN,P,N,N,Y,Y,N,A,A,O, ,3,M,Y,Y,N,N,Y, ,Y,0, ,N,N, ,0, , , ,Y,Y,Y, ,Y,Y,0,0,0,Y,N,0,N,Y,Y, ,0, ,0,0, , ,0,0,0, ,Y,Y,Y, , ,C, , 
-46.05,60.9166666670001,2634,585,545,NARSAQ,GL,60.916667,-46.05,60,55,N,46,3,W,181, ,V,CN,P,N,N,Y,Y,N,A,C,J, ,3,M,N,Y,N,N,Y,N,Y,0, ,N,N, ,0, ,Y,Y,Y, , , ,Y,Y,0,0,0,Y,N,0,N, ,Y, ,0, ,0,0, , ,0,0,0,Y,Y, ,Y, , , , , 
-45.433333333,61.15,2635,590,545,NARSARSSUAQ,GL,61.15,-45.433333,61,9,N,45,26,W,181, ,V,CN,F,N,N,N,Y, ,A,A,K, ,3,M,N,Y,N,N,Y,N,N,0, ,N,N, ,0, ,Y,Y,Y, ,Y, ,Y,Y,0,0,0,Y,N,0,N, ,Y, ,0, ,0,0, , ,0,0,0,Y,Y,Y,Y, , ,C, , 
-48.1,61.2333333330001,2636,605,545,GRONNEDAL (KANGILINNGUIT),GL,61.233333,-48.1,61,14,N,48,6,W,181, ,V,CN,F,N,Y,N,Y, ,A,A,K, ,3,M,Y, , ,N,Y, , ,0, , , , ,0, , , , , , , ,Y, ,0,0,0,Y,N,0, , , , ,0, ,0,0, , ,0,0,0,Y,Y,Y,Y, , ,C, , 
-51.7499999999999,64.1833333330001,2637,640,545,NUUK,GL,64.183333,-51.75,64,11,N,51,45,W,181,38546,S,CN,G,Y,N,Y,Y, ,D,E,K, ,10,M,Y, ,Y,Y,Y,N,Y,0,Y,N,Y, ,0, ,Y,Y,Y,Y,Y, ,Y, ,0,0,0,Y,N,0,N, ,Y, ,0, ,0,0,Y,Y,0,0,0,Y,Y,Y,Y,Y,Y,C, ,S
-52.916666666,65.4166666670001,2638,670,545,MANIITSOQ,GL,65.416667,-52.916667,65,25,N,52,55,W,181, ,V,CN,F,Y,Y,Y,Y, ,A,H,L, ,4,M, ,N,N,N,Y, ,Y,0,Y,N,N, ,0, ,Y,Y,Y, ,Y, ,Y,Y,0,0,0,Y,N,0,N, ,Y, ,0, ,0,0, , ,0,0,0,Y,Y,Y,Y, , ,C, ,S
-53.6999999999999,66.9166666660001,2639,690,545,SISIMIUT,GL,66.916667,-53.7,66,55,N,53,42,W,181,38501,S,CN,F,N,N,Y,Y, ,A,A,J, ,4,M,Y, ,N,N,Y,N,Y,0,Y, ,Y, ,0, , ,Y,Y,Y,Y, ,Y,Y,0,0,0,Y,N,0,N,Y,Y, ,0, ,0,0, , ,0,0,0,Y,Y, ,Y, , ,B, ,S
-52.866666666,68.7,2640,760,545,AASIAAT,GL,68.7,-52.866667,68,42,N,52,52,W,181, ,S,CN,G,N,N,Y,Y, ,A,A,L, ,3,M,N, ,N,N,Y,N,Y,0,Y,N,N, ,0, , , ,Y, ,Y, ,Y, ,0,0,0,Y,N,0,N, ,Y, ,0, ,0,0, , ,0,0,0,Y,Y,Y, , , ,C, ,S
-53.533333333,69.2333333330001,2641,840,545,QEQERTARSUAQ,GL,69.233333,-53.533333,69,14,N,53,32,W,181, ,S,CN,G,N,N,Y,Y, ,A,A,M, ,3,M,Y, ,N,N,Y,N,N,0,Y,N,Y, ,0, , , ,Y,Y,Y, ,Y, ,0,0,0,Y,N,0,N,Y,Y, ,0, ,0,0, , ,0,0,0,Y,Y,N,Y, , ,C, , 
-76.083333334,39.533333333,2642,8200,6585,HAVRE DE GRACE,US,39.533333,-76.083333,39,32,N,76,5,W,CP03,12274,V,RN,G,N,N,N,Y,Y,O,N,O,O,2,M, , ,N,N,N,Y, ,0, , , ,Y,0, ,Y, , , , ,Y,Y, ,0,0,0,Y, ,0,N, , , ,0, ,0,0, , ,0,0,0,Y,Y,Y,Y, , ,C, ,S
-76.583333334,39.266666667,2643,8210,6585,BALTIMORE,US,39.266667,-76.583333,39,16,N,76,35,W,CP03,12281,L,RN,G,N,N,N,Y,Y,G,G,G,J,1,L, ,Y,Y,Y,Y,Y, ,0, , ,Y,Y,0, ,Y,Y,Y,Y,Y,Y,Y, ,0,0,0,Y,Y,0,Y,Y,Y,Y,0,Y,0,0,Y,Y,0,0,0,Y,Y,Y,Y,Y,Y,A,L,L
-76.483333333,38.9833333330001,2644,8225,6585,ANNAPOLIS,US,38.983333,-76.483333,38,59,N,76,29,W,CP03,12283,V,RN,E,N,N,N,Y,Y,N,K,O, ,1,M,Y, ,Y,Y,Y,Y, ,0, , , ,Y,0, ,Y, , , ,Y,Y,Y, ,0,0,0,Y, ,0,N, , , ,0,Y,0,0, ,Y,0,0,0,Y,Y, ,Y,Y,Y,C, ,S
-76.45,38.316666667,2645,8227,6585,SOLOMONS ISLAND,US,38.316667,-76.45,38,19,N,76,27,W,CP03,12284,V,RN,E,N,N,N,N,Y,L,L,P, ,1,M,Y, ,N,N,N,Y, ,0, , , ,Y,0, ,Y, , , , , ,Y, ,0,0,0,Y, ,0,N, , , ,0, ,0,0, , ,0,0,0,Y,Y, ,Y, , ,C, ,S
-77.033333334,38.8666666670001,2646,8230,6585,WASHINGTON D.C.,US,38.866667,-77.033333,38,52,N,77,2,W,CP03,12289,S,RN,E,N,N,N,Y,Y,N,N,N, ,3,M, , ,Y,Y, ,Y, ,0, ,N,N,Y,0, ,Y,Y,Y,Y,Y,Y,Y, ,0,0,0,Y,Y,0,N, , , ,0, ,0,0, ,Y,0,0,0,Y,Y,Y,Y,Y,Y,C, ,S
-77.033333334,38.8000000000001,2647,8240,6585,ALEXANDRIA,US,38.8,-77.033333,38,48,N,77,2,W,CP03,12289,S,RN,E,N,N,N,N,Y,M,N,N, ,3,M, , ,N,N, ,Y, ,0, ,N,N,Y,0, ,Y,Y,Y,Y,Y,Y,Y, ,0,0,0,Y,Y,0,N, , , ,0, ,0,0, ,Y,0,0,0,Y,Y,Y,Y,Y,Y,C, ,S
-76.533333334,38.1333333330001,2648,8245,6585,PINEY POINT,US,38.133333,-76.533333,38,8,N,76,32,W,CP03,12233,V,RN,E,N,N,N,N,Y,N,N,J,K,2,L, , ,N,N,Y,Y, ,0, ,Y,Y, ,0, , , ,Y,Y,N, , , ,0,0,0,Y, ,0, , , , ,0, ,0,0, , ,0,0,0,Y,Y,Y, , , , , , 
-76.4999999999999,37.2333333330001,2649,8250,6585,YORKTOWN,US,37.233333,-76.5,37,14,N,76,30,W,CP03,12241,V,RN,E,N,N,N,Y,Y,J,K,N,J,2,L, , ,Y,N,Y,Y, ,0, , , ,Y,0, ,Y, , , , , ,Y, ,0,0,0,Y, ,0,N, , , ,0, ,0,0, , ,0,0,0,Y,Y,Y,Y,Y,Y,C, ,S
-76.8,37.5333333340001,2650,8260,6585,WEST POINT,US,37.533333,-76.8,37,32,N,76,48,W,CP03,12243,V,RN,E,N,N,N,Y, ,N,N,N,O,3,M, , ,N,N,N,Y, ,0, , , ,Y,0, ,Y, , , , ,Y,Y, ,0,0,0, , ,0,N, , , ,0, ,0,0, , ,0,0,0,Y,Y, ,Y,Y,Y,C, ,M
-77.45,38.3000000000001,2651,8270,6585,FREDERICKSBURG,US,38.3,-77.45,38,18,N,77,27,W,CP03,12288,V,RN,E,N,N,N,Y,Y,P,P,P, ,3,M, , ,N,N,N,Y, ,0, , , ,Y,0, ,Y, , , , ,Y,Y, ,0,0,0,Y, ,0,N, , , ,0, ,0,0, , ,0,0,0, , , , , , , , , 
-76.3,36.8500000000001,2652,8280,6585,NORFOLK,US,36.85,-76.3,36,51,N,76,18,W,CP03,12253,L,RN,E,N,N,N,Y,N,H,H,J,H,3,L,Y,Y,Y,N,Y,Y, ,0, ,Y,Y,Y,0, ,Y,Y,Y,Y,Y,Y,Y,Y,0,0,0,Y,Y,0,Y,Y,Y,Y,0,Y,0,0,Y,Y,0,0,0,Y,Y,Y,Y,Y,Y,A,M,L
-76.3,36.8166666660001,2653,8290,6585,PORTSMOUTH,US,36.816667,-76.3,36,49,N,76,18,W,CP03,12253,S,RN,E,N,N,N,Y,N,H,H,J,L,3,L,Y,Y,Y,N,Y,Y, ,0, ,Y,Y,Y,0, ,Y,Y,Y,Y,Y,Y,Y, ,0,0,0,Y,Y,0,Y,Y,Y,Y,0,Y,0,0,Y,Y,0,0,0,Y,Y,Y,Y,Y,Y,A,L,L
-76.433333333,36.966666667,2654,8300,6585,NEWPORT NEWS,US,36.966667,-76.433333,36,58,N,76,26,W,CP03,12245,M,CN,G,N,N,N,N,N,H,H,J,K,3,L,Y,Y,Y,N,Y,Y, ,0, ,Y,Y,Y,0, ,Y,Y,Y,Y,Y,Y,Y, ,0,0,0,Y,Y,0,N,Y,Y,Y,0,Y,0,0,Y,Y,0,0,0,Y,Y,Y,Y,Y,Y,A,L,L
-77.416666667,37.45,2655,8318,6585,WARWICK,US,37.45,-77.416667,37,27,N,77,25,W,CP03,12251,S,RN,E,N,N,N,N, ,L,L,N, ,4,M, ,Y,N,N,N,Y, ,0, , , ,Y,0, ,Y, , , , ,Y,Y, ,0,0,0,Y, ,0,N,Y, , ,0, ,0,0, ,Y,0,0,0,Y,Y,Y,Y, , , , , 
-77.416666667,37.5333333340001,2656,8320,6585,RICHMOND,US,37.533333,-77.416667,37,32,N,77,25,W,CP03,12251,V,RN,E,N,N,N,Y,Y,N,N,N,N,4,L, ,Y,Y,N,Y,Y, ,0, , ,Y,Y,0, ,Y,Y,Y,Y,Y,Y,Y, ,0,0,0,Y,Y,0,N,Y, , ,0, ,0,0, ,Y,0,0,0,Y,Y,Y,Y,Y,Y,C,S, 
-76.216666667,36.3000000000001,2657,8325,6585,ELIZABETH CITY,US,36.3,-76.216667,36,18,N,76,13,W,CP04,12206,V,RN,E,N,N,N,Y,Y,P,O,O, ,0,M, , ,N,N,N,N, ,0, , , ,Y,0, ,Y, , , ,Y,Y,Y, ,0,0,0,Y, ,0,N, , , ,0, ,0,0, , ,0,0,0,Y,Y,Y,Y,Y,Y,C,S,S
103.9,1.43333333300006,2658,49982,49820,JOHOR,MY,1.433333,103.9,1,26,N,103,54,E,174,71265,L,RN,F, ,Y, ,Y,Y,K,K,N,G,3,L, , ,Y, ,Y,Y,Y,0,Y, ,Y,Y,0,Y, , ,Y,Y,Y,Y,Y,Y,0,0,0,Y, ,0, ,Y,Y, ,0,Y,0,0,Y,Y,0,0,0, ,Y,Y, ,Y,Y,A,L, 
116.283333334,-3.19999999999993,2659,51855,51760,NORTH PULAU LAUT COAL TERMINAL,ID,-3.2,116.283333,3,12,S,116,17,E,163,72080,V,OR,P, , , ,Y,Y,H,E,E, ,2,M, , , , ,Y,Y, ,0, , ,Y, ,0,Y, , ,Y,Y, , , , ,0,0,0,Y,Y,0,N, ,Y, ,0,Y,0,0, , ,0,0,0, ,N,N, , , , , , 
116.166666667,-1.81666666699994,2660,51865,51760,TANAH MERAH,ID,-1.816667,116.166667,1,49,S,116,10,E,163,72100,V,CN,P, , , ,Y,Y,K,G,K, ,2,M, ,Y, , , ,Y,Y,0, , ,Y,Y,0,Y, , ,Y, , , ,Y,Y,0,0,0, , ,0, , , , ,0, ,0,0,Y, ,0,0,0,Y,N,N,N, , , , , 
117.566666667,0.366666666000071,2661,51803,51760,TANJUNG SANGATA,ID,0.366667,117.566667,0,22,N,117,34,E,163,72110,V,OR,P, , , ,Y, , , , ,E,0, , , , , ,Y, ,Y,0, , ,Y,Y,0,Y, , ,Y,Y,Y, , ,Y,0,0,0, , ,0, , , , ,0, ,0,0, , ,0,0,0, ,N,N, , , , , , 
103.433333333,0.983333333000076,2662,50516,50515,TANJUNG BALAI KARIMUN,ID,0.983333,103.433333,0,59,N,103,26,E,174,71241,V,CN,P,Y,Y, ,Y, ,B,D,L,B,3,L,N, , , ,Y, ,Y,0, , ,Y,Y,0,Y, , ,Y,Y,Y, , ,Y,0,0,0,Y, ,0, , , , ,0, ,0,0,Y, ,0,0,0,Y,Y, , , , , , , 
99.4833333330001,3.36666666700006,2663,50518,50515,KUALA TANJUNG,ID,3.366667,99.483333,3,22,N,99,29,E,174,71295,V,OR,P, ,Y, ,Y, ,L,G,K, ,2,L,Y,Y, , ,Y,Y,Y,0, , ,Y,Y,0, ,Y, ,Y, , , ,Y, ,0,0,0,Y, ,0, ,Y, , ,0, ,0,0, , ,0,0,0,Y,Y,Y, , , , , , 
103.916666666,1.13333333400004,2664,50055,50020,SEKUPANG,ID,1.133333,103.916667,1,8,N,103,55,E,174,71252,V,OR,P, ,Y, ,Y, ,K,F,J, ,0,M, ,N, , ,Y, ,N,0, , , ,Y,0,Y, , ,Y,Y,Y, , , ,0,0,0, , ,0, , ,Y, ,0, ,0,0,Y, ,0,0,0, ,Y,N, , , , , , 
105.983333334,-5.96666666699997,2665,50932,50920,TANJUNG GEREM,ID,-5.966667,105.983333,5,58,S,105,59,E,163,71180,V,OR,P,Y,Y, ,Y, ,H,A, ,J,0,M, , , , , ,Y, ,0, , , , ,0, , , , ,Y, , , , ,0,0,0, , ,0,Y, , , ,0, ,0,0, , ,0,0,0, ,Y,Y,Y, , , , , 
139.233333334,38.016666667,2666,61875,61100,EASTERN PART OF NIIGATA-KO,JP,38.016667,139.233333,38,1,N,139,14,E,159, ,S,CB, , , , , , ,J, ,M,M,0,L, , ,Y, ,Y,N,Y,0, , ,Y,Y,0, , , ,Y,Y,Y,Y,Y, ,0,0,0,Y, ,0, ,Y, ,Y,0,Y,0,0,Y, ,0,0,0,Y,Y,Y,Y, , ,C, , 
139.95,35.6666666670001,2667,61379,61100,FUNABASHI,JP,35.666667,139.95,35,40,N,139,57,E,158, ,V,CB,F, , , ,Y, ,J,H,K, ,3, , , ,Y,N,Y, ,Y,0, , ,Y,Y,0,Y, , , ,Y, ,Y,Y,Y,0,0,0, , ,0, , ,Y,Y,0,Y,0,0,Y,Y,0,0,0, ,Y,Y, , , ,C, ,S
140.95,37.833333333,2668,61353,61100,SOMA,JP,37.833333,140.95,37,50,N,140,57,E,158,97080,V,CB,P, , , ,Y, ,M, ,N,M,0, , , , , ,Y,N,Y,0,Y, ,Y,Y,0,Y, , , ,Y, ,Y, , ,0,0,0, , ,0, , , , ,0, ,0,0,Y, ,0,0,0,Y,Y,Y, , , ,C, ,S
131.933333333,33.95,2669,61695,61100,HIKARI,JP,33.95,131.933333,33,57,N,131,56,E,159, ,S,CN,F, , , ,Y,N,H, ,J, ,0,M, , , , ,Y,N,Y,0,Y, ,Y,Y,0,Y, , , ,Y, ,Y, , ,0,0,0,Y, ,0, , , ,Y,0, ,0,0,Y, ,0,0,0, ,Y,Y, , , ,C,M,S
137.85,37.0333333340001,2670,61862,61100,HIMEKAWA,JP,37.033333,137.85,37,2,N,137,51,E,159,95270,V,CN,F, , , ,Y, ,L,A,K, ,0,L, , , , ,Y,N,Y,0,Y, , ,Y,0,Y, , , ,Y, ,Y,Y,N,0,0,0, , ,0, ,Y,Y,N,0,Y,0,0,Y, ,0,0,0, ,Y,Y, , , , , ,S
134.633333333,34.766666667,2671,61564,61100,HIROHATA,JP,34.766667,134.633333,34,46,N,134,38,E,159, ,V,CB,F,Y, , ,Y, ,E, ,M, ,1, , , ,Y, ,Y,Y,Y,0, , ,Y,Y,0,Y, , ,Y,Y, ,Y, , ,0,0,0, , ,0, ,Y,Y,Y,0, ,0,0,Y, ,0,0,0, ,Y,Y, , , ,C, ,L
130.833333333,33.9333333340001,2672,62118,61100,HIBIKINADA,JP,33.933333,130.833333,33,56,N,130,50,E,159, ,V,CN,F, , , ,Y,Y,K,A,L, ,1,M, ,Y,Y, ,Y,Y,Y,0, , ,Y,Y,0,Y, , , ,Y, ,Y,Y,Y,0,0,0,Y, ,0, ,Y,Y, ,0, ,0,0,Y,Y,0,0,0,Y,Y,Y, , ,Y,B,M, 
134.7,34.7833333340001,2673,61932,61100,MEGA,JP,34.783333,134.7,34,47,N,134,42,E,159, ,V,CB,E, , , , , ,G, ,J,D,2,M, , , , ,Y,Y,Y,0, , ,Y,Y,0,Y, , ,Y,Y, , , , ,0,0,0, , ,0, , , , ,0, ,0,0, , ,0,0,0, ,Y,Y, , , ,C, , 
132.516666667,34.1833333330001,2674,61642,61100,MITSUKOJIMA,JP,34.183333,132.516667,34,11,N,132,31,E,159, ,V,CN,F, , , , ,N,E, , , ,4,M, , , ,N,Y,N,Y,0, , , ,Y,0,Y, , ,Y,Y,Y, , , ,0,0,0,Y, ,0, , , ,Y,0,Y,0,0, , ,0,0,0, ,Y,Y, , , ,C, , 
129.6,32.9333333330001,2675,62333,61100,MATSU-SHIMA,JP,32.933333,129.6,32,56,N,129,36,E,159,97397,V,OR,P, , , , , , ,K,L,L,3,L, , , ,N,Y,Y,Y,0, , ,Y,Y,0,Y,Y, ,Y,Y,Y, , , ,0,0,0,Y, ,0, , , , ,0, ,0,0,Y, ,0,0,0,Y,Y,Y, , , ,C, , 
132.9,34.1166666660001,2676,61664,61100,NAMIKATA,JP,34.116667,132.9,34,7,N,132,54,E,159, ,V,OR,P, , , ,Y,Y,A, , ,B,4,M, , , , ,Y,Y,Y,0,Y, ,Y,Y,0, , , , ,Y, ,Y, , ,0,0,0, , ,0, , , , ,0, ,0,0, , ,0,0,0, , ,N,N, , ,N, , 
140.0,40.216666667,2677,61277,61100,NOSHIRO KO,JP,40.216667,140,40,13,N,140,0,E,159,95250,V,CN,F, , , , , ,K, ,M,M,0, , , , , ,Y, , ,0, , , ,Y,0, ,N,Y,Y,N,Y,Y, , ,0,0,0,Y,Y,0, , , , ,0, ,0,0,Y, ,0,0,0,Y,Y,N, , , ,C, , 
133.233333333,35.533333333,2678,61760,61100,SAKAIMINATO,JP,35.533333,133.233333,35,32,N,133,14,E,159,95300,V,CN,F, , , ,Y, ,L, ,N,M,1, , , ,Y, ,Y,Y,Y,0, , ,Y,Y,0,Y, , ,Y,Y,Y,Y,Y,N,0,0,0, , ,0, , , , ,0, ,0,0,Y, ,0,0,0,Y,Y,Y, , , ,C, ,S
